test_type,room_width,room_height,n_exits,population,pct_staff,pct_adult,pct_patient,pct_child,time_steps,avg_evac_time,avg_death_time,num_evacuated,num_burned
fire_exits,1500,1500,4,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,12.648078651685394,,89,0
fire_exits,1500,1500,4,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,17.685111111111112,,90,0
fire_exits,1500,1500,4,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,10.836126582278482,,79,0
fire_exits,1500,1500,4,200,0.25,0.25,0.25,0.25,250,13.604460674157302,,89,0
fire_exits,1500,1500,4,200,0.25,0.25,0.25,0.25,300,13.230091954022988,,87,0
fire_exits,1500,1500,4,200,0.25,0.25,0.25,0.25,350,13.443700000000002,,100,0
fire_exits,1500,1500,4,200,0.25,0.25,0.25,0.25,400,14.989409090909094,,88,0
fire_exits,1500,1500,4,200,0.25,0.25,0.25,0.25,450,14.846386363636363,,88,0
fire_exits,1500,1500,4,200,0.25,0.25,0.25,0.25,500,13.883963855421689,,83,0
fire_exits,500,500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,0.3601481481481481,,27,0
fire_exits,500,500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,0.21044444444444443,,27,0
fire_exits,500,500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,0.3815909090909091,,22,0
fire_exits,500,500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,0.24712903225806457,,31,0
fire_exits,500,500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,0.3194705882352941,,17,0
fire_exits,500,500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,0.3477333333333333,,30,0
fire_exits,500,500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,0.22514285714285712,,28,0
fire_exits,500,500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,0.3166,,25,0
fire_exits,500,500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,0.33081250000000006,,32,0
fire_exits,500,500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,0.3736764705882353,,34,0
fire_exits,500,500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,0.28544444444444445,,27,0
fire_exits,500,500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,0.44188000000000005,,25,0
fire_exits,500,500,5,50,0.25,0.25,0.25,0.25,250,0.36938461538461537,,26,0
fire_exits,500,500,5,50,0.25,0.25,0.25,0.25,300,0.36306896551724127,,29,0
fire_exits,500,500,5,50,0.25,0.25,0.25,0.25,350,0.2978181818181818,,33,0
fire_exits,500,500,5,50,0.25,0.25,0.25,0.25,400,0.303037037037037,,27,0
fire_exits,500,500,5,50,0.25,0.25,0.25,0.25,450,0.5276000000000001,,25,0
fire_exits,500,500,5,50,0.25,0.25,0.25,0.25,500,0.35079999999999995,,35,0
fire_exits,1000,1000,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,0.8695238095238095,,21,0
fire_exits,1000,1000,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,0.5151363636363636,,22,0
fire_exits,1000,1000,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,0.591695652173913,,23,0
fire_exits,1000,1000,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,0.9619545454545455,,22,0
fire_exits,1000,1000,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,0.8175999999999999,,25,0
fire_exits,1000,1000,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,0.8674761904761906,,21,0
fire_exits,1000,1000,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,0.5009473684210527,,19,0
fire_exits,1000,1000,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,0.721576923076923,,26,0
fire_exits,1000,1000,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,0.8265454545454545,,22,0
fire_exits,1000,1000,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,1.259892857142857,,28,0
fire_exits,1000,1000,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,0.9423846153846155,,26,0
fire_exits,1000,1000,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,1.3027272727272725,,22,0
fire_exits,1000,1000,5,50,0.25,0.25,0.25,0.25,250,1.265423076923077,,26,0
fire_exits,1000,1000,5,50,0.25,0.25,0.25,0.25,300,1.2570454545454544,,22,0
fire_exits,1000,1000,5,50,0.25,0.25,0.25,0.25,350,1.1376666666666666,,21,0
fire_exits,1000,1000,5,50,0.25,0.25,0.25,0.25,400,0.891590909090909,,22,0
fire_exits,1000,1000,5,50,0.25,0.25,0.25,0.25,450,1.2033846153846155,,26,0
fire_exits,1000,1000,5,50,0.25,0.25,0.25,0.25,500,1.0074999999999998,,26,0
fire_exits,1500,1500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,1.3110588235294118,,17,0
fire_exits,1500,1500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,1.1376818181818182,,22,0
fire_exits,1500,1500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,1.312090909090909,,11,0
fire_exits,1500,1500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,1.1062608695652174,,23,0
fire_exits,1500,1500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,1.7321363636363636,,22,0
fire_exits,1500,1500,5,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,1.12875,,16,0
fire_exits,1500,1500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,1.8075789473684212,,19,0
fire_exits,1500,1500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,2.0629000000000004,,20,0
fire_exits,1500,1500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,1.091263157894737,,19,0
fire_exits,1500,1500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,2.0172380952380955,,21,0
fire_exits,1500,1500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,2.13645,,20,0
fire_exits,1500,1500,5,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,1.732578947368421,,19,0
fire_exits,1500,1500,5,50,0.25,0.25,0.25,0.25,250,2.209047619047619,,21,0
fire_exits,1500,1500,5,50,0.25,0.25,0.25,0.25,300,2.0823913043478264,,23,0
fire_exits,1500,1500,5,50,0.25,0.25,0.25,0.25,350,2.1602608695652172,,23,0
fire_exits,1500,1500,5,50,0.25,0.25,0.25,0.25,400,1.4817916666666668,,24,0
fire_exits,1500,1500,5,50,0.25,0.25,0.25,0.25,450,1.6337727272727272,,22,0
fire_exits,1500,1500,5,50,0.25,0.25,0.25,0.25,500,2.1254999999999997,,22,0
fire_exits,500,500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,0.6308688524590164,,61,0
fire_exits,500,500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,0.6518421052631578,,57,0
fire_exits,500,500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,0.626322580645161,,62,0
fire_exits,500,500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,0.6832678571428572,,56,0
fire_exits,500,500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,0.7657619047619048,,63,0
fire_exits,500,500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,0.5963166666666667,,60,0
fire_exits,500,500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,0.9828070175438597,,57,0
fire_exits,500,500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,0.8419137931034482,,58,0
fire_exits,500,500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,0.7188596491228072,,57,0
fire_exits,500,500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,0.9950615384615384,,65,0
fire_exits,500,500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,0.6385084745762711,,59,0
fire_exits,500,500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,0.7823593750000001,,64,0
fire_exits,500,500,5,100,0.25,0.25,0.25,0.25,250,0.9545283018867925,,53,0
fire_exits,500,500,5,100,0.25,0.25,0.25,0.25,300,0.7980677966101695,,59,0
fire_exits,500,500,5,100,0.25,0.25,0.25,0.25,350,1.056903846153846,,52,0
fire_exits,500,500,5,100,0.25,0.25,0.25,0.25,400,1.0091836734693878,,49,0
fire_exits,500,500,5,100,0.25,0.25,0.25,0.25,450,0.8849137931034483,,58,0
fire_exits,500,500,5,100,0.25,0.25,0.25,0.25,500,0.956017543859649,,57,0
fire_exits,1000,1000,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,2.7820243902439024,,41,0
fire_exits,1000,1000,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,1.437017543859649,,57,0
fire_exits,1000,1000,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,1.6135882352941173,,51,0
fire_exits,1000,1000,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,1.5224761904761905,,42,0
fire_exits,1000,1000,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,2.0292000000000003,,45,0
fire_exits,1000,1000,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,2.071264705882353,,34,0
fire_exits,1000,1000,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,1.88408,,50,0
fire_exits,1000,1000,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,2.1275833333333334,,60,0
fire_exits,1000,1000,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,2.324125,,40,0
fire_exits,1000,1000,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,1.6420800000000002,,50,0
fire_exits,1000,1000,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,1.869980769230769,,52,0
fire_exits,1000,1000,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,2.474964285714286,,56,0
fire_exits,1000,1000,5,100,0.25,0.25,0.25,0.25,250,2.086260869565217,,46,0
fire_exits,1000,1000,5,100,0.25,0.25,0.25,0.25,300,3.522441860465116,,43,0
fire_exits,1000,1000,5,100,0.25,0.25,0.25,0.25,350,2.7848,,50,0
fire_exits,1000,1000,5,100,0.25,0.25,0.25,0.25,400,3.58362,,50,0
fire_exits,1000,1000,5,100,0.25,0.25,0.25,0.25,450,2.9432,,40,0
fire_exits,1000,1000,5,100,0.25,0.25,0.25,0.25,500,2.988152173913043,,46,0
fire_exits,1500,1500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,4.392557692307692,,52,0
fire_exits,1500,1500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,2.4357499999999996,,44,0
fire_exits,1500,1500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,5.3153870967741925,,31,0
fire_exits,1500,1500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,4.283581395348838,,43,0
fire_exits,1500,1500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,3.288297297297298,,37,0
fire_exits,1500,1500,5,100,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,3.770387096774194,,31,0
fire_exits,1500,1500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,3.6544000000000003,,40,0
fire_exits,1500,1500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,4.027972222222222,,36,0
fire_exits,1500,1500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,4.812073170731707,,41,0
fire_exits,1500,1500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,4.574589743589744,,39,0
fire_exits,1500,1500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,4.429431818181818,,44,0
fire_exits,1500,1500,5,100,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,4.5675,,46,0
fire_exits,1500,1500,5,100,0.25,0.25,0.25,0.25,250,6.9052075471698116,,53,0
fire_exits,1500,1500,5,100,0.25,0.25,0.25,0.25,300,5.55311111111111,,54,0
fire_exits,1500,1500,5,100,0.25,0.25,0.25,0.25,350,6.223851063829787,,47,0
fire_exits,1500,1500,5,100,0.25,0.25,0.25,0.25,400,5.13148717948718,,39,0
fire_exits,1500,1500,5,100,0.25,0.25,0.25,0.25,450,6.075791666666667,,48,0
fire_exits,1500,1500,5,100,0.25,0.25,0.25,0.25,500,6.204982142857142,,56,0
fire_exits,500,500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,1.3321428571428573,,84,0
fire_exits,500,500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,1.2822790697674418,,86,0
fire_exits,500,500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,1.267297619047619,,84,0
fire_exits,500,500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,1.2217875,,80,0
fire_exits,500,500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,1.2614642857142857,,84,0
fire_exits,500,500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,1.2698494623655914,,93,0
fire_exits,500,500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,1.2180705882352942,,85,0
fire_exits,500,500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,1.5339885057471268,,87,0
fire_exits,500,500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,1.3699894736842106,,95,0
fire_exits,500,500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,1.30890243902439,,82,0
fire_exits,500,500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,1.5525576923076925,,104,0
fire_exits,500,500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,1.6695888888888886,,90,0
fire_exits,500,500,5,150,0.25,0.25,0.25,0.25,250,1.7089156626506024,,83,0
fire_exits,500,500,5,150,0.25,0.25,0.25,0.25,300,1.3496781609195398,,87,0
fire_exits,500,500,5,150,0.25,0.25,0.25,0.25,350,1.650510638297872,,94,0
fire_exits,500,500,5,150,0.25,0.25,0.25,0.25,400,1.4765681818181817,,88,0
fire_exits,500,500,5,150,0.25,0.25,0.25,0.25,450,1.6166288659793813,,97,0
fire_exits,500,500,5,150,0.25,0.25,0.25,0.25,500,1.559076923076923,,91,0
fire_exits,1000,1000,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,3.42468918918919,,74,0
fire_exits,1000,1000,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,3.015241379310345,,87,0
fire_exits,1000,1000,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,3.545076923076923,,78,0
fire_exits,1000,1000,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,3.176,,67,0
fire_exits,1000,1000,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,3.520014084507042,,71,0
fire_exits,1000,1000,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,3.8023947368421056,,76,0
fire_exits,1000,1000,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,5.600249999999999,,84,0
fire_exits,1000,1000,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,4.39041935483871,,62,0
fire_exits,1000,1000,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,4.719915662650603,,83,0
fire_exits,1000,1000,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,4.9303888888888885,,72,0
fire_exits,1000,1000,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,4.787333333333334,,75,0
fire_exits,1000,1000,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,5.146186666666666,,75,0
fire_exits,1000,1000,5,150,0.25,0.25,0.25,0.25,250,5.419264367816092,,87,0
fire_exits,1000,1000,5,150,0.25,0.25,0.25,0.25,300,4.782066666666666,,75,0
fire_exits,1000,1000,5,150,0.25,0.25,0.25,0.25,350,4.719086419753087,,81,0
fire_exits,1000,1000,5,150,0.25,0.25,0.25,0.25,400,5.7483164556962025,,79,0
fire_exits,1000,1000,5,150,0.25,0.25,0.25,0.25,450,5.220766233766236,,77,0
fire_exits,1000,1000,5,150,0.25,0.25,0.25,0.25,500,6.056486842105264,,76,0
fire_exits,1500,1500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,7.589389830508476,,59,0
fire_exits,1500,1500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,7.023173913043478,,69,0
fire_exits,1500,1500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,5.680630136986302,,73,0
fire_exits,1500,1500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,6.2441774193548385,,62,0
fire_exits,1500,1500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,6.081600000000001,,65,0
fire_exits,1500,1500,5,150,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,6.664552238805971,,67,0
fire_exits,1500,1500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,8.455123076923076,,65,0
fire_exits,1500,1500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,9.847102941176468,,68,0
fire_exits,1500,1500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,7.205228571428571,,70,0
fire_exits,1500,1500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,7.2962058823529405,,68,0
fire_exits,1500,1500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,6.9460512820512825,,78,0
fire_exits,1500,1500,5,150,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,7.500197183098591,,71,0
fire_exits,1500,1500,5,150,0.25,0.25,0.25,0.25,250,11.912766233766233,,77,0
fire_exits,1500,1500,5,150,0.25,0.25,0.25,0.25,300,8.542289855072463,,69,0
fire_exits,1500,1500,5,150,0.25,0.25,0.25,0.25,350,11.790973684210527,,76,0
fire_exits,1500,1500,5,150,0.25,0.25,0.25,0.25,400,12.561852941176468,,68,0
fire_exits,1500,1500,5,150,0.25,0.25,0.25,0.25,450,9.091225806451611,,62,0
fire_exits,1500,1500,5,150,0.25,0.25,0.25,0.25,500,8.679153846153845,,65,0
fire_exits,500,500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,2.190271929824561,,114,0
fire_exits,500,500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,2.6041929824561403,,114,0
fire_exits,500,500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,2.2794921875,,128,0
fire_exits,500,500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,2.12369298245614,,114,0
fire_exits,500,500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,1.9591048387096774,,124,0
fire_exits,500,500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,1.9308189655172414,,116,0
fire_exits,500,500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,2.228677685950413,,121,0
fire_exits,500,500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,2.4721709401709395,,117,0
fire_exits,500,500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,1.99878125,,128,0
fire_exits,500,500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,2.254720720720721,,111,0
fire_exits,500,500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,1.9830737704918033,,122,0
fire_exits,500,500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,2.168319327731093,,119,0
fire_exits,500,500,5,200,0.25,0.25,0.25,0.25,250,2.8873846153846157,,130,0
fire_exits,500,500,5,200,0.25,0.25,0.25,0.25,300,2.354608,,125,0
fire_exits,500,500,5,200,0.25,0.25,0.25,0.25,350,2.242884297520661,,121,0
fire_exits,500,500,5,200,0.25,0.25,0.25,0.25,400,2.115017094017094,,117,0
fire_exits,500,500,5,200,0.25,0.25,0.25,0.25,450,2.4225175438596485,,114,0
fire_exits,500,500,5,200,0.25,0.25,0.25,0.25,500,2.4866465517241387,,116,0
fire_exits,1000,1000,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,4.528464646464647,,99,0
fire_exits,1000,1000,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,5.193719101123596,,89,0
fire_exits,1000,1000,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,4.663906542056075,,107,0
fire_exits,1000,1000,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,4.243741666666667,,120,0
fire_exits,1000,1000,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,5.799548076923077,,104,0
fire_exits,1000,1000,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,5.737742574257426,,101,0
fire_exits,1000,1000,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,6.433696078431371,,102,0
fire_exits,1000,1000,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,6.666846153846154,,91,0
fire_exits,1000,1000,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,7.0549245283018855,,106,0
fire_exits,1000,1000,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,6.3439263157894725,,95,0
fire_exits,1000,1000,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,6.199888888888888,,99,0
fire_exits,1000,1000,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,6.014323529411765,,102,0
fire_exits,1000,1000,5,200,0.25,0.25,0.25,0.25,250,8.404893203883493,,103,0
fire_exits,1000,1000,5,200,0.25,0.25,0.25,0.25,300,8.904272727272728,,110,0
fire_exits,1000,1000,5,200,0.25,0.25,0.25,0.25,350,9.00358181818182,,110,0
fire_exits,1000,1000,5,200,0.25,0.25,0.25,0.25,400,7.849466019417476,,103,0
fire_exits,1000,1000,5,200,0.25,0.25,0.25,0.25,450,8.142018691588785,,107,0
fire_exits,1000,1000,5,200,0.25,0.25,0.25,0.25,500,8.012851851851853,,108,0
fire_exits,1500,1500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,10.804076923076922,,91,0
fire_exits,1500,1500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,9.797724489795918,,98,0
fire_exits,1500,1500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,9.948569892473119,,93,0
fire_exits,1500,1500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,8.544322222222222,,90,0
fire_exits,1500,1500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,12.500298850574714,,87,0
fire_exits,1500,1500,5,200,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,8.704351648351649,,91,0
fire_exits,1500,1500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,15.017175257731958,,97,0
fire_exits,1500,1500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,13.834613861386138,,101,0
fire_exits,1500,1500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,13.488341176470588,,85,0
fire_exits,1500,1500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,12.651170454545452,,88,0
fire_exits,1500,1500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,11.416932038834954,,103,0
fire_exits,1500,1500,5,200,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,12.272439560439556,,91,0
fire_exits,1500,1500,5,200,0.25,0.25,0.25,0.25,250,16.506627906976743,,86,0
fire_exits,1500,1500,5,200,0.25,0.25,0.25,0.25,300,16.510011235955055,,89,0
fire_exits,1500,1500,5,200,0.25,0.25,0.25,0.25,350,17.4096,,95,0
fire_exits,1500,1500,5,200,0.25,0.25,0.25,0.25,400,16.006201923076922,,104,0
fire_exits,1500,1500,5,200,0.25,0.25,0.25,0.25,450,16.96767816091954,,87,0
fire_exits,1500,1500,5,200,0.25,0.25,0.25,0.25,500,15.471612903225806,,93,0
population,500,500,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,0.8292999999999999,,20,0
population,500,500,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,0.504,,26,0
population,500,500,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,0.7487916666666669,,24,0
population,500,500,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,0.4915,,24,0
population,500,500,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,0.46157894736842103,,19,0
population,500,500,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,500,0.47275,,20,0
population,500,500,1,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,250,0.6747916666666667,,24,0
population,500,500,1,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,300,0.8216399999999999,,25,0
population,500,500,1,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,350,0.6282000000000001,,20,0
population,500,500,1,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,400,0.4601071428571428,,28,0
population,500,500,1,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,450,0.6681153846153846,,26,0
population,500,500,1,50,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,500,0.89495,,20,0
population,500,500,1,50,0.25,0.25,0.25,0.25,250,0.4842857142857142,,21,0
population,500,500,1,50,0.25,0.25,0.25,0.25,300,0.5620833333333334,,24,0
population,500,500,1,50,0.25,0.25,0.25,0.25,350,0.5664230769230769,,26,0
population,500,500,1,50,0.25,0.25,0.25,0.25,400,0.5885,,24,0
population,500,500,1,50,0.25,0.25,0.25,0.25,450,0.5257999999999999,,20,0
population,500,500,1,50,0.25,0.25,0.25,0.25,500,0.8077333333333332,,15,0
population,1000,1000,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,250,1.5223684210526314,,19,0
population,1000,1000,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,300,1.2740714285714285,,14,0
population,1000,1000,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,350,1.6278695652173913,,23,0
population,1000,1000,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,400,1.0943888888888889,,18,0
population,1000,1000,1,50,0.15,0.2833333333333333,0.2833333333333333,0.2833333333333333,450,1.6687222222222224,,18,0
